"BrandID"|"BrandName"|"BrandOEMFlag"|"BrandOwnerID"|"BrandOwner"|"ParentID"|"ParentCompany"|"SubBrandID"|"SubBrand"|"Revision Date"
"GPGD"|"Supercobe"|"False"|"GPGC"|"Supercobe"|"GPGB"|"Supercobe"|""|""|"Jan 22, 2016"
"GPGF"|"guteauto"|"False"|"GPFX"|"guteauto"|"GPFW"|"guteauto"|""|""|"Jan 22, 2016"
"GPGJ"|"Opti-Lube"|"False"|"GPGH"|"Opti-Lube LLC"|"GPGG"|"Opti-Lube LLC"|""|""|"Jan 24, 2016"
"GPGM"|"longriauto"|"False"|"GPGL"|"longriauto"|"GPGK"|"longriauto"|""|""|"Jan 24, 2016"
"GPGS"|"J2 Engineering"|"False"|"GPGR"|"J2 Engineering"|"GPGQ"|"J2 Engineering"|""|""|"Jan 26, 2016"
"GPGW"|"Fusor"|"False"|"GPGV"|"LORD Corporation"|"GPGT"|"LORD Corporation"|""|""|"Jan 26, 2016"
"GPHG"|"GNS"|"False"|"GPHC"|"Taizhou Yihong Industries Co LTD"|"GPHB"|"Taizhou Yihong Industries Co LTD"|""|""|"May 31, 2016"
"GPHK"|"UXCELL"|"False"|"GPHJ"|"UXCELL"|"GPHH"|"UXCELL"|""|""|"Jan 26, 2016"
"GPHP"|"UMI Performance"|"False"|"GPHN"|"UMI Performance Inc"|"GPHM"|"UMI Performance Inc"|""|""|"Jan 27, 2016"
"GPHS"|"Purolator BOSS"|"False"|"BKNB"|"Mann+Hummel Holding GmbH"|"BKMZ"|"Mann+Hummel Holding GmbH"|""|""|"Jul 17, 2019"
"GPHW"|"Holland Bar Stool Company"|"False"|"GPHV"|"Holland Bar Stool Company"|"GPHT"|"Holland Bar Stool Company"|""|""|"Jan 28, 2016"
"GPJB"|"Evans Waterless Engine Coolant"|"False"|"GPHX"|"Evans Cooling Systems Inc"|"GPHL"|"Evans Cooling Systems Inc"|""|""|"Jan 28, 2016"
"GPJC"|"i.Color - Archived"|"False"|"HYYX"|"Archived Brands"|"HYYW"|"Archived Brands"|""|""|"Jun 08, 2020"
"GPJF"|"Qwikliner"|"False"|"GPJD"|"Qwikliner"|"GPHR"|"Qwikliner"|""|""|"Jan 29, 2016"
"GPJJ"|"Husky Spring"|"False"|"GPJH"|"Husky Spring"|"GPJG"|"Husky Spring"|""|""|"Jan 29, 2016"
"GPJK"|"Accuspray"|"False"|"BBBB"|"3M"|"BBBB"|"3M"|""|""|"Jul 02, 2018"
"GPJM"|"CamAir"|"False"|"CDFR"|"Devilbiss"|"CDFQ"|"Devilbiss"|""|""|"Jan 29, 2016"
"GPJN"|"Evercoat"|"False"|"BSGR"|"ITW Global Brands"|"FDMW"|"ITW Global Brands"|""|""|"Jan 29, 2016"
"GPJQ"|"Tekna"|"False"|"CDFR"|"Devilbiss"|"CDFQ"|"Devilbiss"|""|""|"Jan 29, 2016"
"GPJR"|"Matrix"|"False"|"DMJH"|"Valspar Corporation"|"DMHK"|"Valspar Corporation"|"JBQK"|"FX Series"|"Jun 08, 2020"
"GPJR"|"Matrix"|"False"|"DMJH"|"Valspar Corporation"|"DMHK"|"Valspar Corporation"|"JBQL"|"Edge"|"Jun 08, 2020"
"GPJS"|"Lesonal"|"False"|"DPRP"|"Akzo Nobel NV"|"DNMM"|"Akzo Nobel NV"|""|""|"Jan 29, 2016"
"GPJT"|"Sikkens"|"False"|"DPRP"|"Akzo Nobel NV"|"DNMM"|"Akzo Nobel NV"|""|""|"Jan 29, 2016"
"GPJV"|"U-TECH"|"False"|"DPRP"|"Akzo Nobel NV"|"DNMM"|"Akzo Nobel NV"|""|""|"Jan 29, 2016"
"GPKB"|"5 STAR XTREME Autobody Products"|"False"|"GPJX"|"Advantage Refinish Products"|"GPJW"|"Advantage Refinish Products"|""|""|"Jan 29, 2016"
"GPKC"|"Advantage Refinish Products"|"False"|"GPJX"|"Advantage Refinish Products"|"GPJW"|"Advantage Refinish Products"|""|""|"Jan 29, 2016"
"GPKJ"|"B-TEC SYSTEMS"|"False"|"GPKH"|"B-TEC SYSTEMS"|"GPKG"|"B-TEC SYSTEMS"|""|""|"Jan 29, 2016"
"GPKM"|"Cumberland Products"|"False"|"GPKL"|"Cumberland Products Incorporated"|"GPKK"|"Cumberland Products Incorporated"|""|""|"Jan 29, 2016"
"GPKQ"|"Detro Manufacturing Inc"|"False"|"GPKP"|"Detro Manufacturing Inc"|"GPKN"|"Detro Manufacturing Inc"|""|""|"Jan 29, 2016"
